Hour,Bus,Phase,Node,kVBase,Voltage_Real_V,Voltage_Imag_V,Voltage_V,Voltage_Angle_Deg,Voltage_pu
0,99,2,99.2,2.4017771198288433,-2212.0097288455313,-1080.6360790096167,2461.8613640423705,-153.9630411497206,1.025016577815434
0,99,3,99.3,2.4017771198288433,153.94679113246247,2426.9390771791645,2431.8167897354515,86.3704488221834,1.0125072679136642
0,100,1,100.1,2.4017771198288433,1922.6064241283127,-1363.4765266004615,2357.007361187045,-35.34355306364317,0.9813597363917811
0,100,2,100.2,2.4017771198288433,-2211.748660274108,-1080.9280001582274,2461.7549589165806,-153.95426925965663,1.024972275150998
0,100,3,100.3,2.4017771198288433,154.438700940511,2426.239290366167,2431.1496059405135,86.35783502094384,1.0122294803581788
0,450,1,450.1,2.4017771198288433,1922.6064841961456,-1363.4766386869412,2357.0074750238073,-35.34355444147998,0.9813597837886696
0,450,2,450.2,2.4017771198288433,-2211.748802918477,-1080.9280079513696,2461.755090496419,-153.95427055445091,1.0249723299353648
0,450,3,450.3,2.4017771198288433,154.43877177645277,2426.239396030211,2431.1497158909942,86.35783351309084,1.0122295261369816
0,197,1,197.1,2.4017771198288433,1922.3077651242597,-1363.2064126921316,2356.607491174968,-35.342396653757156,0.9811932471664588
0,197,2,197.2,2.4017771198288433,-2213.411115860879,-1081.9719672658266,2463.706984559159,-153.94943247144687,1.0257850173602825
0,197,3,197.3,2.4017771198288433,152.57297339005177,2427.8907803019774,2432.680035122668,86.40415980092118,1.012866687353582
0,105,1,105.1,2.4017771198288433,1916.5064360496817,-1364.8026928178851,2352.8032875153,-35.45582765268497,0.9796093351422078
0,105,2,105.2,2.4017771198288433,-2211.234899918336,-1076.5030319384234,2459.3532809235585,-154.04163337394175,1.0239723164232735
0,105,3,105.3,2.4017771198288433,156.15849149772097,2424.5189023845387,2429.5426282505873,86.3147818769822,1.0115604017510678
0,108,1,108.1,2.4017771198288433,1913.0239738787745,-1365.7240090301473,2350.5026682555194,-35.523362747269495,0.9786514530636474
0,108,2,108.2,2.4017771198288433,-2209.8994719537377,-1073.2418934873315,2456.726244024287,-154.096383864378,1.022878527629308
0,108,3,108.3,2.4017771198288433,158.28515927521477,2422.4789519995265,2427.6446330811073,86.2615987919169,1.010770155581342
0,300,1,300.1,2.4017771198288433,1945.3864413171038,-1350.532341945121,2368.2200093530582,-34.76927721810911,0.986028216274216
0,300,2,300.2,2.4017771198288433,-2207.2975038649533,-1108.007074751076,2469.785810200328,-153.34451562054068,1.0283159872787575
0,300,3,300.3,2.4017771198288433,138.53490963901726,2427.4607099707223,2431.4105822835136,86.7336793391229,1.0123381400422293
0,135,1,135.1,2.4017771198288433,1965.9305143455458,-1342.5697472546815,2380.625193825866,-34.32988040440982,0.9911932186261794
0,135,2,135.2,2.4017771198288433,-2204.1261032102643,-1126.378330184157,2475.2575667112533,-152.93152696666206,1.0305941988853846
0,135,3,135.3,2.4017771198288433,125.32165964041928,2429.2113509591113,2432.4418402098786,87.0467607990835,1.0127675129086169
0,152,1,152.1,2.4017771198288433,1734.5651901649571,-1240.526195047522,2132.5153316051624,-35.57158882767645,0.8878906015047436
0,152,2,152.2,2.4017771198288433,-2380.1158822494194,-1151.3610395746302,2643.9712283582635,-154.1850148553673,1.1008395435737515
0,152,3,152.3,2.4017771198288433,137.97817678438258,2208.7508492284046,2213.056323557071,86.425442121898,0.9214245174068355
0,160r,1,160r.1,2.4017771198288433,1917.054763596031,-1365.301709766294,2353.539403816516,-35.457979940476015,0.9799158233234544
0,160r,2,160r.2,2.4017771198288433,-2214.9653758201553,-1075.138868505117,2462.111939504901,-154.10817520801865,1.0251209070058744
0,160r,3,160r.3,2.4017771198288433,154.82726420769472,2428.2680723525295,2433.1989875365125,86.35173856671511,1.013082757533267
0,160,1,160.1,2.4017771198288433,1742.7603052249663,-1241.1904627380206,2139.5717436579775,-35.458394843667996,0.8908285977053728
0,160,2,160.2,2.4017771198288433,-2378.4863493336006,-1154.4940993772836,2643.8710141501315,-154.10851553790815,1.1007978185496832
0,160,3,160.3,2.4017771198288433,140.765183710764,2207.5073146373675,2211.990818498713,86.35138425547335,0.9209808854604898
0,61s,1,61s.1,2.4017771198288433,1742.760305889239,-1241.19045506054,2139.5717397452563,-35.45839466588312,0.8908285960762785
0,61s,2,61s.2,2.4017771198288433,-2378.4863547163864,-1154.4940959611358,2643.871017500885,-154.10851565544684,1.1007978199447974
0,61s,3,61s.3,2.4017771198288433,140.76517633050534,2207.507320332483,2211.9908237126247,86.35138445563956,0.9209808876313456
0,610,1,610.1,0.24017771198288432,220.1246812833623,-135.97669609848913,258.7364241693904,-31.7046954993464,1.077270751033837
0,610,2,610.2,0.24017771198288432,-255.40377528663808,-125.97327215232612,284.7812383697907,-153.74601786072756,1.185710514179954
0,610,3,610.3,0.24017771198288432,35.27908940257796,261.949965902632,264.31496133489145,82.32963079989823,1.1004974572899888
0,x1,1,x1.1,0.24017771198288432,200.35983547787188,-131.05748385050856,239.41622281279564,-33.189122706113636,0.9968294761249831
0,x2,1,x2.1,0.24017771198288432,-215.78532200876143,-113.68737582801208,243.9018749765662,-152.21731347874368,1.0155058642325117
0,x4,1,x4.1,0.24017771198288432,10.913629953013238,241.5478612143797,241.79428565620105,87.41301806721673,1.0067307397508722
0,x5,1,x5.1,0.24017771198288432,10.961727469947407,241.39027082434438,241.63903310056455,87.3999385529419,1.0060843327451814
0,x6,1,x6.1,0.24017771198288432,11.0031006190629,241.25451369310758,241.50529725149107,87.38867204144638,1.0055275123476126
0,x7,1,x7.1,0.24017771198288432,198.6861210473285,-131.56917183700028,238.29943700040036,-33.512370037072664,0.9921796449513275
0,x9,1,x9.1,0.24017771198288432,197.34054949254624,-131.83566103504552,237.32663987544151,-33.74536733722131,0.9881293227256408
0,x10,1,x10.1,0.24017771198288432,197.03825240119062,-131.74604614265775,237.02551251613951,-33.767947387505494,0.9868755537692463
0,x11,1,x11.1,0.24017771198288432,197.02926293440575,-131.73685393851656,237.01293031835468,-33.76730802635977,0.986823166735991
0,x12,1,x12.1,0.24017771198288432,-216.57740558464917,-112.57240295343465,244.0867028670101,-152.53553324314055,1.0162754106193015
0,x16,1,x16.1,0.24017771198288432,12.722991662096986,240.30410441207783,240.64068050544694,86.96928309258526,1.0019276081812105
0,x17,1,x17.1,0.24017771198288432,12.697771865783693,240.39612895495924,240.73124480815713,86.97643520586726,1.0023046802332443
0,x19,1,x19.1,0.24017771198288432,192.53336839999136,-133.61880310128117,234.35674193345864,-34.760777638552,0.975763904146774
0,x20,1,x20.1,0.24017771198288432,192.4760314724997,-133.58880251448912,234.29253263528878,-34.762744795465736,0.9754965633613208
0,x22,1,x22.1,0.24017771198288432,-218.18687976826175,-109.65028083221027,244.1898822424723,-153.31808733117552,1.0167050065822674
0,x24,1,x24.1,0.24017771198288432,13.905042604974993,239.55728443618452,239.96050245047658,86.67800828575383,0.9990956299374556
0,x28,1,x28.1,0.24017771198288432,192.6742927114929,-133.8262457818223,234.59080785898402,-34.78277710517158,0.9767384572124725
0,x29,1,x29.1,0.24017771198288432,192.7578963577915,-133.8692088597811,234.68398260005898,-34.77974814872107,0.9771263980430589
0,x30,1,x30.1,0.24017771198288432,13.836394863117922,239.37864463809944,239.7781919432658,86.6919107561532,0.9983365648863913
0,x31,1,x31.1,0.24017771198288432,13.790560482327502,236.11251781336574,236.51490571755448,86.65733831824306,0.9847495996398248
0,x32,1,x32.1,0.24017771198288432,13.809435660728345,236.04217637591705,236.44578562864538,86.65177838659324,0.9844618123662329
0,x33,1,x33.1,0.24017771198288432,194.76194154494132,-135.46091852425678,237.23801196644368,-34.81940392945786,0.9877603130108503
0,x34,1,x34.1,0.24017771198288432,12.667447114322085,240.52062454682422,240.85397038203155,86.9852011289706,1.0028156584287697
0,x52,1,x52.1,0.24017771198288432,169.87699536726757,-123.43970634881576,209.98941558681597,-36.003718311410346,0.8743085020386087
0,x53,1,x53.1,0.24017771198288432,169.931874982022,-123.43611420317035,210.03170337947475,-35.99412509589966,0.8744845708016493
0,x55,1,x55.1,0.24017771198288432,170.28424660564338,-123.47118809911116,210.3374881771142,-35.94544403780107,0.8757577313922592
0,x56,1,x56.1,0.24017771198288432,-236.75945246982377,-113.5758089394982,262.59189383922757,-154.372513451261,1.0933233215992189
0,x58,1,x58.1,0.24017771198288432,-236.57200750746244,-113.52658127161423,262.40159944507064,-154.36450246698303,1.0925310149668261
0,x59,1,x59.1,0.24017771198288432,-235.4511121295082,-112.11325174702439,260.7807650504805,-154.5379096952864,1.085782535346429
0,x60,1,x60.1,0.24017771198288432,170.68208049788564,-123.51096214434278,210.6830092174212,-35.89069068223557,0.8771963371540279
0,x62,1,x62.1,0.24017771198288432,15.365036740752439,217.23733806614118,217.78003903964105,85.95424924856458,0.9067454146418075
0,x63,1,x63.1,0.24017771198288432,170.56636176093966,-123.37438752690699,210.50919994623314,-35.87904011495593,0.8764726677104601
0,x64,1,x64.1,0.24017771198288432,-234.9517917285414,-112.37878330767593,260.44449576477035,-154.43794400722402,1.0843824500390373
0,x65,1,x65.1,0.24017771198288432,104.87435119002117,-225.67628211083633,248.8542019836066,-65.07516752668093,1.0361252920976305
0,x65,2,x65.2,0.24017771198288432,-271.46539550728875,6.394135857987083,271.54068927381604,178.65069627457416,1.1305823801551025
0,x65,3,x65.3,0.24017771198288432,166.59104431726755,219.2821462528493,275.38561275414116,52.77566584208782,1.1465910407780295
0,x66,1,x66.1,0.24017771198288432,15.417933355367222,215.94946066731353,216.49915064834352,85.91623846207858,0.9014123286500947
0,x68,1,x68.1,0.24017771198288432,187.83648352857915,-135.81818773885232,231.7954371100698,-35.8694151345069,0.9650996972049936
0,x69,1,x69.1,0.24017771198288432,187.51095049569648,-135.71531961675532,231.471390315256,-35.89599552755006,0.9637505012611297
0,x70,1,x70.1,0.24017771198288432,187.27999833141936,-135.64229049001614,231.24149442605315,-35.91488865757915,0.9627933104905755
0,x71,1,x71.1,0.24017771198288432,187.14969270542971,-135.60107367017056,231.11178823296703,-35.925562330317725,0.9622532679028796
0,x73,1,x73.1,0.24017771198288432,16.898633826621154,239.3007837603939,239.8967047158944,85.96066604379007,0.9988300027314361
0,x74,1,x74.1,0.24017771198288432,16.921743366075326,239.22611189399217,239.82384787686186,85.95390205931677,0.9985266571860437
0,x75,1,x75.1,0.24017771198288432,16.905215687938,239.31531435918205,239.9116629184372,85.95934251177839,0.9988922824593063
0,x76,1,x76.1,0.24017771198288432,115.17593551521952,-250.97750257756238,276.1434462772498,-65.34916481538787,1.1497463440609696
0,x76,2,x76.2,0.24017771198288432,-272.56803885962023,19.625222312049583,273.2736451957576,175.88174264171369,1.1377976871360644
0,x76,3,x76.3,0.24017771198288432,157.39210334440068,231.35228026551275,279.8144952986297,55.772012920222366,1.1650310638256476
0,x77,1,x77.1,0.24017771198288432,-220.02735838348468,-104.68131716611569,243.66004309456918,-154.55652989853095,1.0144989769572499
0,x79,1,x79.1,0.24017771198288432,188.57525834303738,-136.5594167202002,232.82848269510453,-35.91070357052078,0.9694008689353177
0,x80,1,x80.1,0.24017771198288432,-220.6651469609799,-104.62503830576784,244.21200978615744,-154.63273925314036,1.016797136461857
0,x82,1,x82.1,0.24017771198288432,188.82213330715027,-137.35986309594827,233.49845827414126,-36.034254595948624,0.972190368316861
0,x83,1,x83.1,0.24017771198288432,18.151847331742733,240.8603914033888,241.54340750380365,85.69019224731923,1.0056861875718788
0,x84,1,x84.1,0.24017771198288432,17.956809625448898,239.99617842760546,240.66701616918684,85.7210321945795,1.0020372589207502
0,x85,1,x85.1,0.24017771198288432,18.01191879073475,239.7762677796555,240.45184093465596,85.70402738635121,1.0011413588276301
0,x86,1,x86.1,0.24017771198288432,-219.73610181089154,-104.41232971189582,243.28150162910484,-154.58426582634615,1.0129228878924523
0,x87,1,x87.1,0.24017771198288432,-219.8190154973721,-104.19173097046144,243.26182679749596,-154.639576549368,1.0128409700848156
0,x88,1,x88.1,0.24017771198288432,188.2627141564358,-136.2055137858081,232.36779365308743,-35.885226893365214,0.9674827515620873
0,x90,1,x90.1,0.24017771198288432,-219.96082663721302,-103.9068923063517,243.26818025317215,-154.7145038231052,1.01286742322913
0,x92,1,x92.1,0.24017771198288432,17.23994606612477,240.73137544480838,241.34790420451588,85.90376344384863,1.004872193227134
0,x94,1,x94.1,0.24017771198288432,188.19654128770236,-135.92325938457188,232.14881131373355,-35.83836026383404,0.9665710002694883
0,x95,1,x95.1,0.24017771198288432,-219.86750050464082,-103.9663727202547,243.2092194690924,-154.6924429722056,1.0126219350712446
0,x96,1,x96.1,0.24017771198288432,-219.83335616506744,-103.93378337128001,243.1644213462684,-154.69594571298424,1.0124354143385166
0,x98,1,x98.1,0.24017771198288432,188.32223864380634,-135.67980501787315,232.10832612705394,-35.77147457473834,0.9664024368072696
0,x99,1,x99.1,0.24017771198288432,-218.89312426356628,-105.11975702260801,242.82578768812263,-154.34813334209952,1.0110254847686575
0,x100,1,x100.1,0.24017771198288432,16.873223973268672,239.12559789446345,239.72016447440694,85.96377472123449,0.9980949626645208
1,sourcebus,1,sourcebus.1,66.39528095680697,66364.44775396216,-70.96881098924905,66364.4857002637,-0.06127093548366483,0.9995361830524778
1,sourcebus,2,sourcebus.2,66.39528095680697,-33257.44493874398,-57455.32177396558,66386.5320980356,-120.06398001338374,0.999868230713911
1,sourcebus,3,sourcebus.3,66.39528095680697,-33107.00280873958,57526.29059617609,66372.79370897076,119.92089263623524,0.9996613125584808
1,150,1,150.1,2.4017771198288433,2005.9337535906225,-1266.6190395914414,2372.3604311423064,-32.269794288354774,0.9877521155299235
1,150,2,150.2,2.4017771198288433,-2108.716438769129,-1142.8073718622716,2398.4773729009644,-151.5447632005399,0.9986261227569218
1,150,3,150.3,2.4017771198288433,77.48868342307415,2389.8393236373477,2391.0952488058806,88.14287949518507,0.9955525136221949
1,150r,1,150r.1,2.4017771198288433,2068.611023093731,-1306.2100236448528,2446.4946741685703,-32.27007729742799,1.0186185279102475
1,150r,2,150r.2,2.4017771198288433,-2174.6182124416036,-1178.5134384380785,2473.4304709172357,-151.54494731315592,1.029833472263862
1,150r,3,150r.3,2.4017771198288433,79.91982152807725,2464.5214194160435,2465.816904117893,88.14265586910338,1.0266635000226887
1,40,1,40.1,2.4017771198288433,1958.6990734057083,-1347.5564005665751,2377.479823861461,-34.52740458001338,0.989883617523547
1,40,2,40.2,2.4017771198288433,-2205.902071259356,-1115.4647926793466,2471.895153863427,-153.17551488794166,1.0291942301621977
1,40,3,40.3,2.4017771198288433,132.4966542522072,2431.8722098745766,2435.478969021963,86.88141475094504,1.0140320469018047
1,401,1,401.1,2.4017771198288433,1958.6990734057083,-1347.5564005665751,2377.479823861461,-34.52740458001338,0.989883617523547
1,401,2,401.2,2.4017771198288433,-2205.902071259356,-1115.4647926793466,2471.895153863427,-153.17551488794166,1.0291942301621977
1,401,3,401.3,2.4017771198288433,132.4966542522072,2431.8722098745766,2435.478969021963,86.88141475094504,1.0140320469018047
1,101,1,101.1,2.4017771198288433,1930.6733654167488,-1363.621101685481,2363.6755599894755,-35.23329396951587,0.9841360967573531
1,101,2,101.2,2.4017771198288433,-2214.343743425684,-1084.590887246613,2465.6957652449473,-153.90427617497448,1.0266130628393442
1,101,3,101.3,2.4017771198288433,150.27263860259373,2433.256434528431,2437.8922745040636,86.46602529104882,1.0150368468318967
1,1011,1,1011.1,2.4017771198288433,1930.6733654167488,-1363.621101685481,2363.6755599894755,-35.23329396951587,0.9841360967573531
1,1011,2,1011.2,2.4017771198288433,-2214.343743425684,-1084.590887246613,2465.6957652449473,-153.90427617497448,1.0266130628393442
1,1011,3,1011.3,2.4017771198288433,150.27263860259373,2433.256434528431,2437.8922745040636,86.46602529104882,1.0150368468318967
1,30,1,30.1,2.4017771198288433,1974.6427904627835,-1343.430433108307,2388.3089160592735,-34.22905979966079,0.9943924006693304
1,30,2,30.2,2.4017771198288433,-2208.294522914945,-1136.2949596332971,2483.491682133077,-152.77156557294825,1.034022541737785
1,30,3,30.3,2.4017771198288433,119.75132389624055,2434.9810188350093,2437.923899891398,87.18448652967457,1.0150500143265293
1,301,1,301.1,2.4017771198288433,1978.6965382264577,-1341.3193324329432,2390.4764257251572,-34.132570535162344,0.9952948614547168
1,301,2,301.2,2.4017771198288433,-2208.374320262697,-1140.689653019942,2485.576396512987,-152.68232922290838,1.034890530013091
1,301,3,301.3,2.4017771198288433,115.9164864926638,2437.2925881716915,2440.0474979388136,87.2770914903768,1.0159341921421492
1,93,1,93.1,2.4017771198288433,1933.9481206578,-1365.925391632478,2367.6797733017393,-35.233123056394966,0.985803284473984
1,93,2,93.2,2.4017771198288433,-2224.786810059176,-1076.1124405282947,2471.3749887204585,-154.18729944285354,1.0289776550525949
1,93,3,93.3,2.4017771198288433,151.4404861616973,2449.8500524086985,2454.5263290777293,86.46269216496749,1.0219625746341714
1,931,1,931.1,2.4017771198288433,1938.0738292874817,-1363.8677545226133,2369.8661184960633,-35.134944841560895,0.9867135875892372
1,931,2,931.2,2.4017771198288433,-2224.976015006868,-1080.5253033724684,2473.4698701589246,-154.09718695777198,1.0298498764678008
1,931,3,931.3,2.4017771198288433,147.6607787064907,2452.1939194569827,2456.6356514937265,86.5540506488469,1.0228408086712029
